file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\SubscriptionInfo.java,org.apache.kafka.streams.processor.internals.assignment.SubscriptionInfo,class,14,17,3,14,61,1,0,90,0,0.8489584,0.0,0.0,24,5,17,7,0,0,18,0,0,0,8,4,1,5,0,2,5,0,17,236,25,4,14,0,3,15,13,32,6,39,5,0,0,13,137,1,1
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\query\KeyQuery.java,org.apache.kafka.streams.query.KeyQuery,class,5,12,7,5,5,1,0,1,0,0.3,0.0,0.0,5,1,4,1,0,0,4,0,0,0,2,0,0,2,0,0,2,0,1,20,4,0,0,0,0,0,0,2,0,2,0,0,0,0,53,17,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KStreamPrintTest.java,org.apache.kafka.streams.kstream.internals.KStreamPrintTest,class,10,10,0,10,4,1,0,9,0,0.16666667,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,1,24,0,2,0,0,0,11,6,8,0,11,1,0,0,1,33,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\storage\OffsetStorageReaderImpl.java,org.apache.kafka.connect.storage.OffsetStorageReaderImpl,class,10,15,5,10,17,1,0,30,0,0.42857143,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,1,0,7,0,0,7,0,5,93,2,3,2,5,1,19,0,16,5,16,4,0,0,0,121,1,5
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\InMemoryTimeOrderedKeyValueBufferTest.java,org.apache.kafka.streams.state.internals.InMemoryTimeOrderedKeyValueBufferTest,class,3,4,1,3,4,1,0,11,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,3,0,4,0,4,0,0,0,0,26,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\test-utils\src\test\java\org\apache\kafka\streams\TopologyTestDriverTest.java,org.apache.kafka.streams.TopologyTestDriverTest$Punctuation,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,26,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\test\java\org\apache\kafka\clients\consumer\RangeAssignorTest.java,org.apache.kafka.clients.consumer.RangeAssignorTest,class,15,16,1,15,41,1,0,44,0,0.7593053,0.0,0.0,31,4,20,9,0,2,22,0,0,0,13,0,0,13,0,0,9,0,283,334,7,4,2,0,0,128,243,111,1,108,1,0,0,1,129,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\processor\internals\ProcessorTopologyTest.java,org.apache.kafka.streams.processor.internals.ProcessorTopologyTest$AddHeaderProcessor,innerclass,2,2,0,2,2,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,12,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\raft\src\test\java\org\apache\kafka\raft\MockExpirationService.java,org.apache.kafka.raft.MockExpirationService$ExpirationFuture,innerclass,2,2,0,2,3,2,0,1,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,2,17,2,0,1,0,0,0,1,3,0,3,1,0,0,0,9,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\common\security\oauthbearer\internals\secured\VerificationKeyResolverFactory.java,org.apache.kafka.common.security.oauthbearer.internals.secured.VerificationKeyResolverFactory,class,9,11,2,9,5,1,0,14,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,1,0,0,1,1,10,0,9,2,0,0,0,82,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\processor\internals\RecordQueueTest.java,org.apache.kafka.streams.processor.internals.RecordQueueTest,class,32,32,0,32,13,1,0,40,0,0.7132868,0.0,0.0,13,0,13,0,0,0,13,0,0,0,11,0,0,10,0,1,11,0,44,203,0,0,0,0,0,54,243,48,1,45,0,0,1,3,145,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\integration\ConnectIntegrationTestUtils.java,org.apache.kafka.connect.integration.ConnectIntegrationTestUtils,class,4,8,4,4,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorStateInfo.java,org.apache.kafka.connect.runtime.rest.entities.ConnectorStateInfo$AbstractState,innerclass,2,2,0,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,1,0,3,0,3,0,0,0,0,6,1033,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\shell\src\test\java\org\apache\kafka\shell\LsCommandHandlerTest.java,org.apache.kafka.shell.LsCommandHandlerTest,class,5,5,0,5,3,1,0,14,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0,4,0,47,19,4,0,4,2,0,0,0,35,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\trogdor\src\main\java\org\apache\kafka\trogdor\workload\RoundTripWorker.java,org.apache.kafka.trogdor.workload.RoundTripWorker$ToSendTracker,innerclass,1,1,0,1,6,1,0,3,0,0.5,0.0,0.0,4,0,0,0,0,4,4,0,0,3,3,0,0,3,0,0,2,0,0,27,4,0,0,0,0,0,2,3,0,3,2,0,0,0,13,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\trogdor\src\test\java\org\apache\kafka\trogdor\task\SampleTaskController.java,org.apache.kafka.trogdor.task.SampleTaskController,class,3,4,1,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\test\java\org\apache\kafka\clients\consumer\StickyAssignorTest.java,org.apache.kafka.clients.consumer.StickyAssignorTest,class,14,15,1,14,42,2,0,41,105,0.0,0.0,0.0,15,1,14,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,99,234,6,1,19,0,0,11,83,82,5,78,1,0,0,0,124,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,org.apache.kafka.connect.json.JsonConverter$LogicalTypeConverter,interface,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\common\errors\NewLeaderElectedException.java,org.apache.kafka.common.errors.NewLeaderElectedException,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\test\java\org\apache\kafka\common\utils\BytesTest.java,org.apache.kafka.common.utils.BytesTest,class,3,3,0,3,5,1,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,25,18,0,17,1,0,0,1,36,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\test\java\org\apache\kafka\clients\CommonClientConfigsTest.java,org.apache.kafka.clients.CommonClientConfigsTest$TestConfig,innerclass,4,4,0,4,3,2,0,7,1,0.5,0.0,0.0,2,0,1,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,2,13,1,0,0,0,0,3,4,1,0,1,0,0,0,0,18,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\RepartitionTopicConfig.java,org.apache.kafka.streams.processor.internals.RepartitionTopicConfig,class,2,8,6,2,10,2,0,7,15,0.8333333,0.0,0.0,6,0,4,0,0,2,7,0,0,0,1,1,0,1,0,0,1,0,6,38,6,0,3,0,0,6,1,4,2,4,1,0,0,0,75,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\VersionMethodThrowsConnector.java,test.plugins.VersionMethodThrowsConnector,class,2,2,0,2,6,2,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,32,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\test\java\org\apache\kafka\common\cache\LRUCacheTest.java,org.apache.kafka.common.cache.LRUCacheTest,class,3,3,0,3,3,1,0,8,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,54,11,3,0,3,0,0,0,0,18,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\integration\IQv2StoreIntegrationTest.java,org.apache.kafka.streams.integration.IQv2StoreIntegrationTest$StoresToTest,enum,1,1,0,1,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,142,5,0,0,0,0,0,0,0,0,0,0,13,0,0,34,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\integration\KStreamTransformIntegrationTest.java,org.apache.kafka.streams.integration.KStreamTransformIntegrationTest$TestValueTransformer,innerclass,3,3,0,3,3,1,0,4,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,1,2,0,2,0,0,0,0,15,2,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KTableImplTest.java,org.apache.kafka.streams.kstream.internals.KTableImplTest,class,33,34,1,33,38,1,0,57,0,0.75268817,0.0,0.0,31,0,30,1,0,0,30,0,0,0,6,0,0,6,0,0,5,0,8,259,1,2,4,5,46,127,96,63,6,102,3,1,0,43,143,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\metadata\src\test\java\org\apache\kafka\metadata\authorizer\ClusterMetadataAuthorizerTest.java,org.apache.kafka.metadata.authorizer.ClusterMetadataAuthorizerTest$MockClusterMetadataAuthorizer,innerclass,12,12,0,12,13,1,0,0,64,0.8333333,0.0,0.0,12,0,12,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,35,4,0,1,0,0,1,0,1,0,1,1,0,0,0,48,8,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Connect.java,org.apache.kafka.connect.runtime.Connect,class,6,9,3,6,8,2,0,13,0,0.5714286,0.0,0.0,6,0,6,0,0,0,6,0,0,0,7,1,0,7,0,0,7,0,0,66,2,0,0,3,0,7,2,8,0,8,2,0,1,0,45,1,6
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\common\record\LazyDownConversionRecordsSend.java,org.apache.kafka.common.record.LazyDownConversionRecordsSend,class,10,13,3,10,9,2,0,22,0,0.59999996,0.0,0.0,5,0,4,1,0,0,4,0,0,0,6,3,0,5,0,1,3,0,6,48,4,0,1,1,0,2,5,12,3,9,3,0,0,0,74,17,2
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\server\quota\ClientQuotaCallback.java,org.apache.kafka.server.quota.ClientQuotaCallback,interface,5,5,0,5,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\distributed\RebalanceNeededException.java,org.apache.kafka.connect.runtime.distributed.RebalanceNeededException,class,1,4,3,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\BufferKey.java,org.apache.kafka.streams.state.internals.BufferKey,class,2,4,2,2,12,1,0,5,0,0.14285715,0.0,0.0,7,0,4,0,0,3,7,0,0,0,2,0,0,2,0,0,2,0,3,34,8,0,5,0,0,3,1,4,2,4,1,0,0,0,21,17,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\trogdor\src\main\java\org\apache\kafka\trogdor\rest\CoordinatorShutdownRequest.java,org.apache.kafka.trogdor.rest.CoordinatorShutdownRequest,class,3,4,1,3,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,13,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\trogdor\src\test\java\org\apache\kafka\trogdor\workload\ExternalCommandWorkerTest.java,org.apache.kafka.trogdor.workload.ExternalCommandWorkerTest,class,7,7,0,7,12,1,0,20,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,83,4,1,1,2,0,32,2,16,0,16,3,0,1,1,114,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\clients\admin\DescribeConsumerGroupsOptions.java,org.apache.kafka.clients.admin.DescribeConsumerGroupsOptions,class,3,8,5,3,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\clients\admin\ListOffsetsResult.java,org.apache.kafka.clients.admin.ListOffsetsResult,class,4,8,4,4,4,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,52,2,0,1,0,0,2,1,2,1,2,1,1,1,0,44,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\BatchWritingStore.java,org.apache.kafka.streams.state.internals.BatchWritingStore,interface,2,6,4,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\basic-auth-extension\src\main\java\org\apache\kafka\connect\rest\basic\auth\extension\JaasBasicAuthFilter.java,org.apache.kafka.connect.rest.basic.auth.extension.JaasBasicAuthFilter,class,9,13,4,9,6,1,0,16,4,0.7,0.0,0.0,4,0,2,2,0,0,2,0,0,0,5,4,0,3,0,2,5,0,1,116,2,0,0,1,0,8,0,7,0,8,1,1,3,1,57,1,3
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\storage\src\test\java\org\apache\kafka\server\log\remote\metadata\storage\ClassLoaderAwareRemoteLogMetadataManagerTest.java,org.apache.kafka.server.log.remote.metadata.storage.ClassLoaderAwareRemoteLogMetadataManagerTest,class,5,5,0,5,1,2,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,0,0,0,3,0,4,1,0,1,1,24,0,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\graph\GraphGraceSearchUtil.java,org.apache.kafka.streams.kstream.internals.graph.GraphGraceSearchUtil,class,13,15,2,13,14,1,0,16,6,0.0,NaN,NaN,4,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,57,8,1,3,0,1,8,2,12,4,11,2,0,0,0,44,17,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\metadata\src\main\java\org\apache\kafka\metadata\migration\MigrationClient.java,org.apache.kafka.metadata.migration.MigrationClient,interface,5,10,5,5,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnectCluster.java,org.apache.kafka.connect.util.clusters.EmbeddedConnectCluster,class,19,37,18,19,83,1,0,95,728,0.9354066,0.0,0.0,44,1,37,5,2,0,39,0,0,0,19,6,4,15,0,0,17,0,34,421,33,3,8,12,2,82,7,71,23,77,3,1,1,9,342,1,16
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\integration\ResetIntegrationWithSslTest.java,org.apache.kafka.streams.integration.ResetIntegrationWithSslTest,class,8,8,0,8,7,2,0,11,4,0.6,0.0,0.0,5,2,4,0,0,1,6,0,0,0,2,2,1,1,0,0,2,0,0,34,1,0,0,1,0,3,2,4,0,3,1,0,0,0,44,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerSourceTaskTest.java,org.apache.kafka.connect.runtime.WorkerSourceTaskTest$TestSourceTask,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1034,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorPluginsResourceTest.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorPluginsResourceTest$MockPluginClassLoader,innerclass,1,1,0,1,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\common\internals\ClusterResourceListeners.java,org.apache.kafka.common.internals.ClusterResourceListeners,class,3,4,1,3,7,1,0,3,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,21,0,2,0,0,0,0,0,1,0,1,1,0,0,0,28,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ValueAndTimestampSerde.java,org.apache.kafka.streams.state.internals.ValueAndTimestampSerde,class,6,12,6,6,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\SessionStoreFetchTest.java,org.apache.kafka.streams.state.internals.SessionStoreFetchTest,class,22,23,1,22,37,1,0,55,32,0.8377193,0.0,0.0,12,3,4,8,0,0,4,0,0,0,19,4,1,18,0,0,4,0,11,198,8,5,6,6,0,29,36,65,15,63,2,1,1,1,117,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\test\java\org\apache\kafka\clients\consumer\internals\ThrowOnAssignmentAssignor.java,org.apache.kafka.clients.consumer.internals.ThrowOnAssignmentAssignor,class,4,5,1,4,3,3,0,1,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,16,1,0,0,0,0,0,0,2,0,2,0,0,0,0,21,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\clients\src\main\java\org\apache\kafka\clients\NetworkClientUtils.java,org.apache.kafka.clients.NetworkClientUtils,class,8,10,2,8,18,1,0,15,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,50,4,3,3,1,1,7,2,5,5,4,5,0,0,0,126,17,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java,org.apache.kafka.connect.runtime.Worker$SourceTaskBuilder,innerclass,27,27,0,27,5,2,0,15,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0,0,3,0,12,2,11,1,0,0,0,61,0,1
