file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\transforms\Timestamps.java,org.apache.iceberg.transforms.Timestamps,enum,15,21,6,15,31,1,0,26,32,0.6944444,0.0,0.0,12,0,11,0,0,1,12,0,0,0,3,0,0,3,0,0,3,0,18,118,26,0,6,0,0,8,0,8,1,8,1,0,1,0,55,0,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\main\java\org\apache\iceberg\spark\SparkCachedTableCatalog.java,org.apache.iceberg.spark.SparkCachedTableCatalog,class,14,17,3,14,30,1,0,28,29,0.8482142,0.0,0.0,14,0,12,2,0,0,12,0,0,0,8,7,0,8,0,0,7,0,9,119,11,1,11,0,0,19,9,35,9,30,2,0,0,0,115,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\test\java\org\apache\iceberg\spark\source\TestSparkMetadataColumns.java,org.apache.iceberg.spark.source.TestSparkMetadataColumns,class,24,25,1,24,18,3,0,54,3,0.65909094,0.0,0.0,11,2,10,1,0,0,10,0,0,0,8,3,1,7,0,0,6,0,7,104,1,2,3,0,1,61,31,22,3,23,1,0,0,3,102,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.15\flink\src\test\java\org\apache\iceberg\flink\DataGenerators.java,MapOfPrimitives,innerclass,8,8,0,8,6,1,0,9,11,0.72222227,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,0,29,6,0,0,0,0,16,10,5,0,5,0,0,0,0,18,9,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\main\java\org\apache\iceberg\spark\data\SparkValueWriters.java,org.apache.iceberg.spark.data.SparkValueWriters$UUIDWriter,innerclass,4,4,0,4,2,1,0,12,1,0.75,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,2,0,2,0,0,2,0,3,19,1,0,0,0,0,1,1,5,0,5,0,0,0,1,24,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\mr\src\test\java\org\apache\iceberg\mr\TestHelper.java,org.apache.iceberg.mr.TestHelper,class,11,17,6,11,13,1,0,16,30,0.7692307,0.0,0.0,13,1,12,1,0,0,12,0,0,0,8,0,0,8,0,0,7,0,1,81,9,0,0,0,0,2,0,9,0,9,0,0,1,0,46,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\Schema.java,org.apache.iceberg.Schema,class,14,231,217,14,64,1,0,73,652,0.9285714,0.0,0.0,41,1,32,8,0,1,33,0,0,0,14,3,0,14,0,0,7,0,18,221,38,3,18,0,1,14,3,34,1,28,2,0,0,3,196,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\main\java\org\apache\iceberg\V2Metadata.java,org.apache.iceberg.V2Metadata$IndexedManifestFile,innerclass,6,6,0,6,41,1,0,22,0,0.71875,0.0,0.0,24,0,23,0,0,1,24,0,0,0,4,1,0,4,0,0,3,0,0,125,38,0,4,0,0,5,15,5,1,4,2,0,0,0,92,8,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\parquet\src\test\java\org\apache\iceberg\parquet\TestParquetDeleteWriters.java,org.apache.iceberg.parquet.TestParquetDeleteWriters,class,14,14,0,14,6,1,0,42,0,0.16666667,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,1,1,2,0,0,1,0,0,93,0,2,0,6,0,44,19,42,4,44,2,0,0,4,56,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\delta-lake\src\test\java\org\apache\iceberg\delta\TestBaseSnapshotDeltaLakeTableAction.java,org.apache.iceberg.delta.TestBaseSnapshotDeltaLakeTableAction,class,10,10,0,10,5,2,0,12,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,6,0,2,4,0,0,2,0,0,48,0,0,0,0,0,10,0,12,0,12,0,0,1,0,50,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.16\flink\src\main\java\org\apache\iceberg\flink\FlinkConfParser.java,org.apache.iceberg.flink.FlinkConfParser$EnumConfParser,innerclass,3,3,0,3,6,2,0,4,2,0.5,0.0,0.0,5,0,3,0,1,1,5,0,0,0,2,0,0,2,0,0,1,0,2,21,4,0,1,0,0,1,0,2,0,4,0,0,0,2,15,0,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\dell\src\main\java\org\apache\iceberg\dell\DellProperties.java,org.apache.iceberg.dell.DellProperties,class,0,5,5,0,8,1,0,1,10,0.78571427,0.0,0.0,8,0,8,0,0,0,8,0,0,0,7,4,4,3,0,0,4,0,0,34,3,0,0,0,0,4,0,10,0,7,0,0,0,0,55,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\hive-metastore\src\test\java\org\apache\iceberg\hive\HiveTableTest.java,org.apache.iceberg.hive.HiveTableTest,class,29,30,1,29,25,3,0,125,188,0.92499995,0.0,0.0,20,0,17,3,0,0,17,0,0,0,2,1,1,0,0,1,1,0,19,266,2,4,0,3,2,115,38,83,10,80,2,0,0,8,172,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.15\flink\src\test\java\org\apache\iceberg\flink\data\TestRowProjection.java,TestRowProjection,class,18,18,0,18,18,1,0,46,120,0.9375,0.0,0.0,16,0,14,2,0,0,14,0,0,0,1,0,1,0,0,0,0,0,0,276,2,1,0,1,0,247,269,121,1,91,2,0,0,1,109,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\test\java\org\apache\iceberg\spark\source\TestDataSourceOptions.java,org.apache.iceberg.spark.source.TestDataSourceOptions,class,18,18,0,18,13,1,0,77,0,0.13636364,0.0,0.0,11,2,11,0,0,0,11,0,0,0,4,3,1,3,0,0,2,0,8,191,1,2,0,3,1,138,55,90,11,89,2,0,0,7,110,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\test\java\org\apache\iceberg\util\TestTableScanUtil.java,org.apache.iceberg.util.TestTableScanUtil$ParentTask,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.16\flink\src\test\java\org\apache\iceberg\flink\TestFlinkTableSink.java,org.apache.iceberg.flink.TestFlinkTableSink,class,23,24,1,23,17,4,0,44,0,0.7625,0.0,0.0,10,1,9,0,1,0,10,0,0,0,8,4,2,6,0,0,6,0,42,137,2,4,1,3,0,80,35,24,1,24,3,0,0,1,109,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\mr\src\main\java\org\apache\iceberg\mr\hive\serde\objectinspector\IcebergTimestampObjectInspector.java,org.apache.iceberg.mr.hive.serde.objectinspector.IcebergTimestampObjectInspector,class,5,8,3,5,11,2,0,9,15,0.8333333,0.0,0.0,6,1,5,1,0,0,5,0,0,0,1,1,0,1,0,0,1,0,2,34,7,0,3,0,1,0,0,5,0,5,1,0,0,0,26,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\expressions\Aggregate.java,org.apache.iceberg.expressions.Aggregate,class,4,11,7,4,8,1,0,2,0,0.25,0.0,0.0,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,28,6,0,0,0,0,8,0,2,4,2,1,0,0,0,27,1025,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.1\spark\src\main\java\org\apache\spark\sql\connector\iceberg\expressions\SortDirection.java,org.apache.spark.sql.connector.iceberg.expressions.SortDirection,enum,1,3,2,1,3,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,3,0,0,1,0,1,0,0,0,21,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\main\java\org\apache\iceberg\spark\data\SparkParquetWriters.java,org.apache.iceberg.spark.data.SparkParquetWriters$MapDataWriter$EntryIterator,innerclass,5,5,0,5,6,1,0,6,0,0.2,0.0,0.0,3,0,2,1,0,0,2,0,0,0,5,0,0,5,0,0,4,0,0,30,2,0,1,0,0,1,2,6,0,5,1,0,0,0,20,2,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\test\java\org\apache\iceberg\util\FakeTicker.java,org.apache.iceberg.util.FakeTicker,class,2,4,2,2,3,1,0,3,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\main\java\org\apache\iceberg\BaseUpdatePartitionSpec.java,org.apache.iceberg.BaseUpdatePartitionSpec$IsTimeTransform,innerclass,2,2,0,2,10,1,0,0,45,1.0,0.0,0.0,10,0,9,1,0,0,9,0,0,0,1,1,0,1,0,0,1,0,0,32,9,0,0,0,0,0,0,1,0,1,0,0,0,0,29,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.15\flink-runtime\src\integration\java\org\apache\iceberg\flink\IcebergConnectorSmokeTest.java,IcebergConnectorSmokeTest,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\jmh\java\org\apache\iceberg\spark\source\orc\IcebergSourceNestedListORCDataWriteBenchmark.java,org.apache.iceberg.spark.source.orc.IcebergSourceNestedListORCDataWriteBenchmark,class,10,11,1,10,6,3,0,23,13,0.6666667,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,29,1,0,0,0,0,12,5,3,0,4,1,0,0,1,67,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\parquet\src\main\java\org\apache\iceberg\parquet\ParquetWriteAdapter.java,org.apache.iceberg.parquet.ParquetWriteAdapter,class,8,9,1,8,9,1,0,8,0,0.5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,3,34,3,0,2,1,0,2,0,4,0,3,1,0,0,0,40,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\hive3\src\main\java\org\apache\hadoop\hive\ql\io\orc\OrcSplit.java,org.apache.hadoop.hive.ql.io.orc.OrcSplit,class,15,17,2,15,55,2,0,39,49,0.7925926,0.0,0.0,18,0,16,1,1,0,17,0,0,0,15,6,0,10,0,5,7,0,0,170,16,2,8,0,13,11,22,50,2,41,4,0,0,0,175,1,1
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\test\java\org\apache\iceberg\events\TestListeners.java,org.apache.iceberg.events.TestListeners,class,5,5,0,5,4,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,42,0,0,0,0,0,0,0,4,0,4,0,0,3,0,10,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\test\java\org\apache\iceberg\io\InMemoryFileIO.java,org.apache.iceberg.io.InMemoryFileIO,class,7,11,4,7,9,1,0,6,0,0.2857143,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,35,4,0,2,0,0,6,0,4,0,3,1,0,0,0,31,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.16\flink\src\test\java\org\apache\iceberg\flink\TestTableSerialization.java,org.apache.iceberg.flink.TestTableSerialization,class,14,14,0,14,5,1,0,26,0,0.625,0.0,0.0,4,0,4,0,0,0,4,0,0,0,6,4,1,5,0,0,4,0,3,33,0,1,0,0,1,13,4,15,0,15,1,0,0,0,49,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\transforms\Truncate.java,org.apache.iceberg.transforms.Truncate$TruncateString,innerclass,16,16,0,16,32,2,0,24,15,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,95,28,0,9,0,0,1,0,3,0,3,3,0,0,0,31,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\main\java\org\apache\iceberg\encryption\KeyManagementClient.java,org.apache.iceberg.encryption.KeyManagementClient$KeyGenerationResult,innerclass,0,0,0,0,3,1,0,0,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,22,0,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\test\java\org\apache\iceberg\TestLocationProvider.java,org.apache.iceberg.TestLocationProvider,class,10,10,0,10,12,2,0,24,66,0.0,0.0,0.0,12,1,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,111,1,0,0,0,0,63,7,12,2,12,0,0,4,3,83,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\expressions\Binder.java,org.apache.iceberg.expressions.Binder,class,8,20,12,8,9,4,0,6,10,0.0,0.0,0.0,5,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,7,112,5,1,2,0,0,0,0,2,0,2,2,0,3,0,111,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\transforms\Dates.java,org.apache.iceberg.transforms.Dates,enum,15,20,5,15,34,1,0,25,32,0.6944444,0.0,0.0,12,0,11,0,0,1,12,0,0,0,3,0,0,3,0,0,3,0,17,126,29,0,10,0,0,7,0,8,1,8,2,0,1,0,52,0,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\orc\src\main\java\org\apache\iceberg\data\orc\GenericOrcReaders.java,org.apache.iceberg.data.orc.GenericOrcReaders$StructReader,innerclass,4,4,0,4,4,2,0,3,1,0.33333334,0.0,0.0,3,0,0,0,3,0,3,0,0,0,1,0,0,1,0,0,1,0,0,13,1,0,1,0,0,0,0,1,0,1,0,0,0,0,15,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\parquet\src\test\java\org\apache\iceberg\parquet\TestBloomRowGroupFilter.java,org.apache.iceberg.parquet.TestBloomRowGroupFilter$DummyBloomFilterReader,innerclass,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\main\java\org\apache\iceberg\SchemaUpdate.java,org.apache.iceberg.SchemaUpdate$Move$MoveType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.15\flink\src\main\java\org\apache\iceberg\flink\data\FlinkValueReaders.java,org.apache.iceberg.flink.data.FlinkValueReaders$TimestampMicrosReader,innerclass,4,4,0,4,2,1,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,13,1,0,0,0,2,0,6,6,3,4,1,0,0,0,22,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\main\java\org\apache\iceberg\spark\data\AvroWithSparkSchemaVisitor.java,org.apache.iceberg.spark.data.AvroWithSparkSchemaVisitor,class,9,12,3,9,7,2,0,9,21,0.0,0.0,0.0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,4,4,0,1,0,1,0,0,0,0,23,1025,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.15\flink\src\test\java\org\apache\iceberg\flink\source\TestFlinkInputFormatReaderDeletes.java,TestFlinkInputFormatReaderDeletes,class,9,9,0,9,2,1,0,23,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,2,1,7,0,8,1,0,0,1,31,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\test\java\org\apache\iceberg\TestFormatVersions.java,org.apache.iceberg.TestFormatVersions,class,6,6,0,6,5,2,0,8,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,9,10,6,1,6,0,0,0,2,26,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\main\java\org\apache\iceberg\ChangelogOperation.java,org.apache.iceberg.ChangelogOperation,enum,0,4,4,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.1\spark\src\main\java\org\apache\iceberg\spark\data\SparkParquetReaders.java,InternalRowReader,innerclass,7,9,2,7,12,1,0,9,53,0.8181818,0.0,0.0,11,0,0,0,10,1,11,0,0,0,1,0,0,1,0,0,1,0,0,42,4,0,0,0,0,0,0,1,0,1,1,0,0,0,25,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.1\spark\src\main\java\org\apache\iceberg\spark\SparkSchemaUtil.java,SparkSchemaUtil,class,13,13,0,13,28,1,0,43,120,0.0,0.0,0.0,16,15,13,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,88,16,2,6,1,0,3,6,18,1,17,2,0,0,1,169,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\test\java\org\apache\iceberg\expressions\TestExpressionBinding.java,org.apache.iceberg.expressions.TestExpressionBinding,class,18,18,0,18,15,1,0,44,0,0.13333334,0.0,0.0,15,0,15,0,0,0,15,0,0,0,1,1,0,1,0,0,1,0,93,94,0,0,0,0,0,59,35,34,0,34,0,0,0,3,73,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\main\java\org\apache\iceberg\spark\procedures\RegisterTableProcedure.java,org.apache.iceberg.spark.procedures.RegisterTableProcedure,class,16,18,2,16,8,2,0,16,15,0.8333333,0.0,0.0,6,1,5,1,0,0,5,0,0,0,2,2,0,2,0,0,2,0,5,42,5,0,2,0,1,9,2,13,0,10,1,1,0,0,55,0,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\aws\src\main\java\org\apache\iceberg\aws\AwsClientFactories.java,org.apache.iceberg.aws.AwsClientFactories$DefaultAwsClientFactory,innerclass,6,6,0,6,6,1,0,3,0,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,21,4,0,0,0,0,0,0,2,0,1,0,0,0,0,17,8,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\flink\v1.16\flink\src\main\java\org\apache\iceberg\flink\RowDataWrapper.java,org.apache.iceberg.flink.RowDataWrapper,class,14,28,14,14,21,1,0,33,7,0.61111116,0.0,0.0,6,1,5,1,0,0,5,0,0,0,3,0,0,3,0,0,2,0,4,82,18,1,2,0,1,1,4,17,4,34,2,0,1,10,53,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\api\src\test\java\org\apache\iceberg\expressions\TestEvaluator.java,org.apache.iceberg.expressions.TestEvaluator,class,15,15,0,15,24,1,0,60,0,0.125,0.0,0.0,24,0,24,0,0,0,24,0,0,0,1,1,0,1,0,0,1,0,383,237,0,0,0,0,0,261,320,49,0,49,0,0,0,15,92,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\mr\src\main\java\org\apache\iceberg\mr\Catalogs.java,org.apache.iceberg.mr.Catalogs,class,9,16,7,9,26,1,0,41,29,0.78333336,0.0,0.0,10,9,5,4,0,1,6,0,0,0,6,6,4,2,0,0,6,0,14,109,18,1,9,0,0,12,1,29,2,29,2,0,0,2,130,17,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\mr\src\test\java\org\apache\iceberg\mr\hive\serde\objectinspector\TestIcebergDateObjectInspector.java,org.apache.iceberg.mr.hive.serde.objectinspector.TestIcebergDateObjectInspector,class,4,4,0,4,1,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,1,3,4,0,4,0,0,0,0,13,1,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\main\java\org\apache\iceberg\ScanSummary.java,org.apache.iceberg.ScanSummary$Builder,innerclass,25,25,0,25,30,1,0,66,39,0.784091,0.0,0.0,11,0,8,3,0,0,8,0,0,0,8,1,0,8,0,0,6,0,3,127,13,3,5,1,2,6,2,38,2,36,3,0,0,2,109,9,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\core\src\main\java\org\apache\iceberg\schema\UnionByNameVisitor.java,org.apache.iceberg.schema.UnionByNameVisitor$PartnerIdByNameAccessors,innerclass,3,3,0,3,12,1,0,11,0,0.33333334,0.0,0.0,6,0,4,2,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,46,8,0,5,0,0,0,4,9,0,7,1,0,0,0,23,10,0
C:\Projetos\LabExperimentacao\medicao-lab2\repos\iceberg\spark\v3.3\spark\src\jmh\java\org\apache\iceberg\spark\source\WritersBenchmark.java,org.apache.iceberg.spark.source.WritersBenchmark,class,34,37,3,34,22,2,6,54,17,0.6836735,0.0,0.0,14,0,10,1,3,0,13,1,1,0,7,3,0,7,0,0,3,0,17,158,3,8,0,8,0,9,32,72,1,73,2,0,0,1,96,1025,0
